t	r		Fi		V		Teta		h

267	7554619.690479	0.159285	4454.172094	0.705712	1183619.69
268	7557505.827315	0.159734	4449.646070	0.704966	1186505.83
269	7560386.505080	0.160182	4445.127463	0.704219	1189386.51
270	7563261.727354	0.160630	4440.616266	0.703471	1192261.73
271	7566131.497709	0.161077	4436.112473	0.702722	1195131.50
272	7568995.819705	0.161525	4431.616076	0.701971	1197995.82
273	7571854.696892	0.161972	4427.127071	0.701218	1200854.70
274	7574708.132809	0.162418	4422.645450	0.700464	1203708.13
275	7577556.130987	0.162864	4418.171207	0.699709	1206556.13
276	7580398.694946	0.163310	4413.704336	0.698952	1209398.69
277	7583235.828195	0.163756	4409.244831	0.698194	1212235.83
278	7586067.534235	0.164201	4404.792686	0.697435	1215067.53
279	7588893.816555	0.164646	4400.347895	0.696674	1217893.82
280	7591714.678635	0.165091	4395.910452	0.695911	1220714.68
281	7594530.123945	0.165535	4391.480351	0.695148	1223530.12
282	7597340.155945	0.165979	4387.057585	0.694382	1226340.16
283	7600144.778085	0.166422	4382.642151	0.693616	1229144.78
284	7602943.993806	0.166865	4378.234040	0.692848	1231943.99
285	7605737.806538	0.167308	4373.833249	0.692078	1234737.81
286	7608526.219702	0.167751	4369.439770	0.691307	1237526.22
287	7611309.236709	0.168193	4365.053600	0.690535	1240309.24
288	7614086.860960	0.168635	4360.674731	0.689761	1243086.86
289	7616859.095847	0.169077	4356.303159	0.688986	1245859.10
290	7619625.944751	0.169518	4351.938879	0.688210	1248625.94
291	7622387.411044	0.169959	4347.581884	0.687432	1251387.41
292	7625143.498091	0.170400	4343.232170	0.686652	1254143.50
293	7627894.209242	0.170840	4338.889731	0.685871	1256894.21
294	7630639.547841	0.171280	4334.554562	0.685089	1259639.55
295	7633379.517223	0.171720	4330.226658	0.684305	1262379.52
296	7636114.120711	0.172159	4325.906014	0.683520	1265114.12
297	7638843.361621	0.172598	4321.592625	0.682733	1267843.36
298	7641567.243257	0.173037	4317.286486	0.681945	1270567.24
299	7644285.768915	0.173476	4312.987591	0.681155	1273285.77
300	7646998.941881	0.173914	4308.695937	0.680364	1275998.94
301	7649706.765434	0.174352	4304.411517	0.679572	1278706.77
302	7652409.242839	0.174789	4300.134329	0.678778	1281409.24
303	7655106.377356	0.175226	4295.864365	0.677982	1284106.38
304	7657798.172232	0.175663	4291.601623	0.677185	1286798.17
305	7660484.630709	0.176100	4287.346097	0.676387	1289484.63
306	7663165.756016	0.176536	4283.097783	0.675587	1292165.76
307	7665841.551373	0.176972	4278.856676	0.674786	1294841.55
308	7668512.019993	0.177408	4274.622772	0.673983	1297512.02
309	7671177.165079	0.177843	4270.396066	0.673179	1300177.17
310	7673836.989823	0.178278	4266.176555	0.672374	1302836.99
311	7676491.497410	0.178713	4261.964233	0.671567	1305491.50
312	7679140.691015	0.179148	4257.759096	0.670758	1308140.69
313	7681784.573804	0.179582	4253.561141	0.669948	1310784.57
314	7684423.148934	0.180016	4249.370363	0.669136	1313423.15
315	7687056.419552	0.180449	4245.186757	0.668324	1316056.42
316	7689684.388797	0.180883	4241.010321	0.667509	1318684.39
317	7692307.059799	0.181316	4236.841050	0.666693	1321307.06
318	7694924.435679	0.181748	4232.678939	0.665876	1323924.44
319	7697536.519548	0.182181	4228.523985	0.665057	1326536.52
320	7700143.314508	0.182613	4224.376185	0.664237	1329143.31
321	7702744.823655	0.183045	4220.235534	0.663415	1331744.82
322	7705341.050072	0.183476	4216.102028	0.662592	1334341.05
323	7707931.996836	0.183907	4211.975664	0.661767	1336932.00
324	7710517.667013	0.184338	4207.856439	0.660940	1339517.67
325	7713098.063663	0.184769	4203.744348	0.660113	1342098.06
326	7715673.189835	0.185199	4199.639388	0.659284	1344673.19
327	7718243.048568	0.185629	4195.541555	0.658453	1347243.05
328	7720807.642896	0.186059	4191.450847	0.657621	1349807.64
329	7723366.975841	0.186489	4187.367259	0.656787	1352366.98
330	7725921.050418	0.186918	4183.290788	0.655952	1354921.05
331	7728469.869632	0.187347	4179.221431	0.655115	1357469.87
332	7731013.436480	0.187776	4175.159185	0.654277	1360013.44
333	7733551.753952	0.188204	4171.104046	0.653437	1362551.75
334	7736084.825025	0.188632	4167.056012	0.652596	1365084.83
335	7738612.652672	0.189060	4163.015078	0.651753	1367612.65
336	7741135.239855	0.189487	4158.981243	0.650909	1370135.24
337	7743652.589528	0.189915	4154.954502	0.650063	1372652.59
338	7746164.704636	0.190342	4150.934853	0.649216	1375164.70
339	7748671.588116	0.190768	4146.922294	0.648368	1377671.59
340	7751173.242896	0.191195	4142.916820	0.647517	1380173.24
341	7753669.671896	0.191621	4138.918430	0.646666	1382669.67
342	7756160.878028	0.192047	4134.927120	0.645813	1385160.88
343	7758646.864193	0.192473	4130.942888	0.644958	1387646.86
344	7761127.633287	0.192898	4126.965731	0.644102	1390127.63
345	7763603.188195	0.193323	4122.995646	0.643244	1392603.19
346	7766073.531795	0.193748	4119.032631	0.642385	1395073.53
347	7768538.666956	0.194172	4115.076683	0.641524	1397538.67
348	7770998.596539	0.194597	4111.127800	0.640662	1399998.60
349	7773453.323397	0.195021	4107.185978	0.639798	1402453.32
350	7775902.850373	0.195444	4103.251217	0.638932	1404902.85
351	7778347.180304	0.195868	4099.323513	0.638066	1407347.18
352	7780786.316017	0.196291	4095.402863	0.637197	1409786.32
353	7783220.260332	0.196714	4091.489267	0.636327	1412220.26
354	7785649.016060	0.197137	4087.582721	0.635456	1414649.02
355	7788072.586004	0.197559	4083.683223	0.634583	1417072.59
356	7790490.972958	0.197981	4079.790771	0.633709	1419490.97
357	7792904.179709	0.198403	4075.905363	0.632833	1421904.18
358	7795312.209035	0.198825	4072.026997	0.631955	1424312.21
359	7797715.063707	0.199246	4068.155671	0.631076	1426715.06
360	7800112.746487	0.199667	4064.291382	0.630195	1429112.75
361	7802505.260130	0.200088	4060.434130	0.629313	1431505.26
362	7804892.607380	0.200508	4056.583912	0.628430	1433892.61
363	7807274.790975	0.200929	4052.740725	0.627545	1436274.79
364	7809651.813647	0.201349	4048.904569	0.626658	1438651.81
365	7812023.678116	0.201769	4045.075442	0.625770	1441023.68
366	7814390.387097	0.202188	4041.253342	0.624880	1443390.39
367	7816751.943296	0.202608	4037.438266	0.623988	1445751.94
368	7819108.349409	0.203027	4033.630215	0.623096	1448108.35
